TDP,air_velocity,tim_conductivity,thermal_resistance,junction_temperature
150,4.5,5,0.30454460274290884,70.68169041143634
150,4.5,6,0.3031336679986408,70.47005019979612
150,4.5,7,0.3021258574670207,70.31887862005311
150,4.5,8,0.3013699995683057,70.20549993524585
150,4.5,9,0.30078211009152733,70.1173165137291
150,4.5,10,0.3003117985101046,70.04676977651569
150,4.5,11,0.2999269981253042,69.98904971879563
150,4.5,12,0.2996063311379706,69.94094967069559
150,5.0,1,0.33509129138636085,75.26369370795413
150,5.0,2,0.3139272702223397,72.08909053335096
150,5.0,3,0.3068725965009993,71.03088947514989
150,5.0,4,0.3033452596403291,70.50178894604937
150,5.0,5,0.30122885752392703,70.18432862858906
150,5.0,6,0.2998179227796589,69.97268841694884
150,5.0,7,0.2988101122480389,69.82151683720583
150,5.0,8,0.29805425434932387,69.70813815239859
150,5.0,9,0.29746636487254546,69.61995473088183
150,5.0,10,0.2969960532911228,69.54940799366841
150,5.0,11,0.2966112529063224,69.49168793594836
150,5.0,12,0.2962905859189887,69.44358788784831
150,5.5,1,0.3321905202246628,74.82857803369942
150,5.5,2,0.3110264990606416,71.65397485909625
150,5.5,3,0.3039718253393012,70.59577380089519
150,5.5,4,0.30044448847863103,70.06667327179466
150,5.5,5,0.2983280863622289,69.74921295433433
150,5.5,6,0.29691715161796084,69.53757274269412
150,5.5,7,0.29590934108634076,69.38640116295112
150,5.5,8,0.2951534831876257,69.27302247814384
150,5.5,9,0.29456559371084734,69.1848390566271
150,5.5,10,0.29409528212942465,69.11429231941369
150,5.5,11,0.2937104817446243,69.05657226169365
150,5.5,12,0.29338981475729065,69.00847221359359
150,6.0,1,0.3296216018479842,74.44324027719763
150,6.0,2,0.30845758068396306,71.26863710259445
150,6.0,3,0.3014029069626227,70.2104360443934
150,6.0,4,0.2978755701019525,69.68133551529287
150,6.0,5,0.29575916798555035,69.36387519783256
150,6.0,6,0.2943482332412823,69.15223498619234
150,6.0,7,0.2933404227096622,69.00106340644933
150,6.0,8,0.2925845648109472,68.88768472164207
150,6.0,9,0.29199667533416884,68.79950130012533
150,6.0,10,0.2915263637527461,68.72895456291192
150,6.0,11,0.2911415633679457,68.67123450519186
150,6.0,12,0.2908208963806121,68.62313445709182
150,6.5,1,0.3273233272506808,74.09849908760212
150,6.5,2,0.30615930608665964,70.92389591299894
150,6.5,3,0.29910463236531926,69.86569485479788
150,6.5,4,0.29557729550464906,69.33659432569736
150,6.5,5,0.293460893388247,69.01913400823705
150,6.5,6,0.29204995864397887,68.80749379659683
150,6.5,7,0.29104214811235884,68.65632221685382
150,6.5,8,0.29028629021364377,68.54294353204656
150,6.5,9,0.2896984007368654,68.4547601105298
150,6.5,10,0.28922808915544274,68.38421337331641
150,6.5,11,0.28884328877064236,68.32649331559635
150,6.5,12,0.2885226217833087,68.2783932674963
150,7.0,1,0.3252494385883166,73.7874157882475
150,7.0,2,0.30408541742429546,70.61281261364431
150,7.0,3,0.29703074370295507,69.55461155544326
150,7.0,4,0.2935034068422849,69.02551102634274
150,7.0,5,0.29138700472588275,68.70805070888241
150,7.0,6,0.2899760699816147,68.49641049724221
150,7.0,7,0.2889682594499946,68.34523891749919
150,7.0,8,0.2882124015512796,68.23186023269193
150,7.0,9,0.28762451207450124,68.14367681117518
150,7.0,10,0.2871542004930785,68.07313007396178
150,7.0,11,0.2867694001082781,68.01541001624172
150,7.0,12,0.2864487331209445,67.96730996814168
150,7.5,1,0.3233642045508573,73.5046306826286
150,7.5,2,0.30220018338683613,70.33002750802541
150,7.5,3,0.29514550966549574,69.27182644982436
150,7.5,4,0.29161817280482555,68.74272592072384
150,7.5,5,0.2895017706884234,68.42526560326351
150,7.5,6,0.28809083594415535,68.21362539162331
150,7.5,7,0.2870830254125353,68.06245381188029
150,7.5,8,0.28632716751382026,67.94907512707303
150,7.5,9,0.2857392780370419,67.86089170555628
150,7.5,10,0.28526896645561917,67.79034496834288
150,7.5,11,0.2848841660708188,67.73262491062282
150,7.5,12,0.28456349908348516,67.68452486252278
150,8.0,1,0.3216395046406946,73.2459256961042
150,8.0,2,0.3004754834766734,70.071322521501
150,8.0,3,0.293420809755333,69.01312146329995
150,8.0,4,0.28989347289466283,68.48402093419942
150,8.0,5,0.28777707077826076,68.1665606167391
150,8.0,6,0.28636613603399264,67.9549204050989
150,8.0,7,0.2853583255023726,67.80374882535588
150,8.0,8,0.28460246760365754,67.69037014054862
150,8.0,9,0.2840145781268792,67.60218671903188
150,8.0,10,0.2835442665454565,67.53163998181847
150,8.0,11,0.2831594661606561,67.47391992409842
150,8.0,12,0.28283879917332244,67.42581987599837
150,8.5,1,0.320052847910362,73.0079271865543
150,8.5,2,0.2988888267463408,69.83332401195112
150,8.5,3,0.29183415302500043,68.77512295375007
150,8.5,4,0.28830681616433024,68.24602242464954
150,8.5,5,0.2861904140479281,67.92856210718921
150,8.5,6,0.28477947930366004,67.716921895549
150,8.5,7,0.28377166877203996,67.56575031580599
150,8.5,8,0.28301581087332495,67.45237163099874
150,8.5,9,0.2824279213965466,67.364188209482
150,8.5,10,0.28195760981512386,67.29364147226858
150,8.5,11,0.2815728094303235,67.23592141454853
150,8.5,12,0.28125214244298985,67.18782136644847
150,9.0,1,0.3185859906219589,72.78789859329385
150,9.0,2,0.29742196945793775,69.61329541869065
150,9.0,3,0.29036729573659736,68.5550943604896
150,9.0,4,0.28683995887592717,68.02599383138907
150,9.0,5,0.2847235567595251,67.70853351392876
150,9.0,6,0.283312622015257,67.49689330228856
150,9.0,7,0.28230481148363695,67.34572172254553
150,9.0,8,0.28154895358492193,67.23234303773829
150,9.0,9,0.28096106410814353,67.14415961622153
150,9.0,10,0.28049075252672084,67.07361287900812
150,9.0,11,0.28010595214192047,67.01589282128808
150,9.0,12,0.2797852851545868,66.96779277318802
150,9.5,1,0.3172239493317837,72.58359239976755
150,9.5,2,0.29605992816776255,69.40898922516439
150,9.5,3,0.28900525444642217,68.35078816696333
150,9.5,4,0.285477917585752,67.8216876378628
150,9.5,5,0.28336151546934985,67.50422732040248
150,9.5,6,0.2819505807250818,67.29258710876226
150,9.5,7,0.2809427701934617,67.14141552901926
150,9.5,8,0.2801869122947467,67.02803684421201
150,9.5,9,0.27959902281796833,66.93985342269525
150,9.5,10,0.2791287112365456,66.86930668548183
150,9.5,11,0.2787439108517452,66.81158662776178
150,9.5,12,0.2784232438644116,66.76348657966173
150,10.0,1,0.3159542818976238,72.39314228464357
150,10.0,2,0.29479026073360265,69.2185391100404
150,10.0,3,0.28773558701226226,68.16033805183935
150,10.0,4,0.28420825015159207,67.63123752273881
150,10.0,5,0.28209184803518994,67.31377720527848
150,10.0,6,0.2806809132909219,67.10213699363828
150,10.0,7,0.2796731027593018,66.95096541389526
150,10.0,8,0.2789172448605868,66.83758672908802
150,10.0,9,0.27832935538380843,66.74940330757127
150,10.0,10,0.2778590438023857,66.67885657035785
150,10.0,11,0.2774742434175853,66.6211365126378
150,10.0,12,0.2771535764302517,66.57303646453775
150,10.5,1,0.3147665542096756,72.21498313145133
150,10.5,2,0.2936025330456544,69.04037995684817
150,10.5,3,0.28654785932431404,67.9821788986471
150,10.5,4,0.28302052246364384,67.45307836954657
150,10.5,5,0.2809041203472417,67.13561805208626
150,10.5,6,0.27949318560297365,66.92397784044604
150,10.5,7,0.27848537507135357,66.77280626070304
150,10.5,8,0.2777295171726385,66.65942757589578
150,10.5,9,0.27714162769586015,66.57124415437903
150,10.5,10,0.27667131611443746,66.50069741716561
150,10.5,11,0.2762865157296371,66.44297735944556
150,10.5,12,0.27596584874230345,66.39487731134551
150,11.0,1,0.3136519383008245,72.04779074512368
150,11.0,2,0.29248791713680333,68.8731875705205
150,11.0,3,0.28543324341546294,67.81498651231945
150,11.0,4,0.28190590655479275,67.28588598321892
150,11.0,5,0.2797895044383907,66.9684256657586
150,11.0,6,0.27837856969412256,66.75678545411839
150,11.0,7,0.27737075916250253,66.60561387437538
150,11.0,8,0.27661490126378746,66.49223518956812
150,11.0,9,0.2760270117870091,66.40405176805137
150,11.0,10,0.2755567002055864,66.33350503083796
150,11.0,11,0.27517189982078605,66.27578497311791
150,11.0,12,0.27485123283345236,66.22768492501785
150,11.5,1,0.3126029050931567,71.8904357639735
150,11.5,2,0.29143888392913553,68.71583258937034
150,11.5,3,0.28438421020779514,67.65763153116927
150,11.5,4,0.28085687334712495,67.12853100206874
150,11.5,5,0.2787404712307228,66.81107068460842
150,11.5,6,0.27732953648645475,66.59943047296821
150,11.5,7,0.2763217259548347,66.4482588932252
150,11.5,8,0.27556586805611966,66.33488020841796
150,11.5,9,0.27497797857934125,66.2466967869012
150,11.5,10,0.27450766699791856,66.17615004968778
150,11.5,11,0.2741228666131182,66.11842999196773
150,11.5,12,0.27380219962578456,66.07032994386768
150,12.0,1,0.31161298643404456,71.74194796510668
150,12.0,2,0.2904489652700234,68.56734479050351
150,12.0,3,0.283394291548683,67.50914373230245
150,12.0,4,0.2798669546880128,66.98004320320192
150,12.0,5,0.2777505525716107,66.6625828857416
150,12.0,6,0.2763396178273426,66.45094267410138
150,12.0,7,0.27533180729572254,66.29977109435839
150,12.0,8,0.27457594939700747,66.18639240955112
150,12.0,9,0.2739880599202291,66.09820898803437
150,12.0,10,0.27351774833880643,66.02766225082097
150,12.0,11,0.27313294795400606,65.9699421931009
150,12.0,12,0.2728122809666724,65.92184214500087
150,12.5,1,0.31067658861745606,71.60148829261841
150,12.5,2,0.2895125674534349,68.42688511801524
150,12.5,3,0.2824578937320945,67.36868405981417
150,12.5,4,0.2789305568714243,66.83958353071364
150,12.5,5,0.27681415475502225,66.52212321325334
150,12.5,6,0.2754032200107541,66.31048300161312
150,12.5,7,0.2743954094791341,66.15931142187011
150,12.5,8,0.273639551580419,66.04593273706286
150,12.5,9,0.2730516621036407,65.9577493155461
150,12.5,10,0.272581350522218,65.8872025783327
150,12.5,11,0.2721965501374176,65.82948252061264
150,12.5,12,0.27187588315008393,65.78138247251259
150,13.0,1,0.30978884467730894,71.46832670159634
150,13.0,2,0.2886248235132878,68.29372352699318
150,13.0,3,0.2815701497919474,67.23552246879211
150,13.0,4,0.2780428129312772,66.70642193969158
150,13.0,5,0.27592641081487507,66.38896162223125
150,13.0,6,0.274515476070607,66.17732141059105
150,13.0,7,0.2735076655389869,66.02614983084804
150,13.0,8,0.27275180764027185,65.91277114604077
150,13.0,9,0.2721639181634935,65.82458772452402
150,13.0,10,0.2716936065820708,65.75404098731062
150,13.0,11,0.27130880619727044,65.69632092959057
150,13.0,12,0.2709881392099368,65.64822088149052
150,13.5,1,0.30894549623847867,71.3418244357718
150,13.5,2,0.2877814750744575,68.16722126116863
150,13.5,3,0.2807268013531171,67.10902020296757
150,13.5,4,0.2771994644924469,66.57991967386704
150,13.5,5,0.2750830623760448,66.26245935640672
150,13.5,6,0.27367212763177673,66.0508191447665
150,13.5,7,0.27266431710015665,65.8996475650235
150,13.5,8,0.2719084592014416,65.78626888021623
150,13.5,9,0.27132056972466323,65.69808545869948
150,13.5,10,0.27085025814324054,65.62753872148608
150,13.5,11,0.27046545775844016,65.56981866376603
150,13.5,12,0.27014479077110654,65.52171861566597
150,14.0,1,0.308142798155158,71.2214197232737
150,14.0,2,0.28697877699113683,68.04681654867053
150,14.0,3,0.27992410326979644,66.98861549046947
150,14.0,4,0.27639676640912625,66.45951496136894
150,14.0,5,0.2742803642927241,66.14205464390861
150,14.0,6,0.27286942954845606,65.9304144322684
150,14.0,7,0.27186161901683603,65.77924285252541
150,14.0,8,0.27110576111812096,65.66586416771814
150,14.0,9,0.2705178716413426,65.5776807462014
150,14.0,10,0.2700475600599199,65.50713400898799
150,14.0,11,0.26966275967511955,65.44941395126793
150,14.0,12,0.26934209268778586,65.40131390316787
150,14.5,1,0.307377440899329,71.10661613489935
150,14.5,2,0.28621341973530784,67.93201296029618
150,14.5,3,0.27915874601396745,66.87381190209513
150,14.5,4,0.27563140915329726,66.3447113729946
150,14.5,5,0.27351500703689513,66.02725105553426
150,14.5,6,0.27210407229262706,65.81561084389406
150,14.5,7,0.271096261761007,65.66443926415104
150,14.5,8,0.27034040386229197,65.5510605793438
150,14.5,9,0.2697525143855136,65.46287715782705
150,14.5,10,0.2692822028040909,65.39233042061363
150,14.5,11,0.2688974024192905,65.33461036289359
150,14.5,12,0.26857673543195687,65.28651031479353
150,15.0,1,0.30664648690802343,70.99697303620351
150,15.0,2,0.28548246574400227,67.82236986160035
150,15.0,3,0.2784277920226619,66.76416880339929
150,15.0,4,0.2749004551619917,66.23506827429875
150,15.0,5,0.27278405304558956,65.91760795683842
150,15.0,6,0.2713731183013215,65.70596774519822
150,15.0,7,0.2703653077697014,65.55479616545522
150,15.0,8,0.26960944987098634,65.44141748064794
150,15.0,9,0.269021560394208,65.3532340591312
150,15.0,10,0.2685512488127853,65.28268732191779
150,15.0,11,0.2681664484279849,65.22496726419774
150,15.0,12,0.2678457814406513,65.17686721609769
160,0.5,1,0.4421804040593512,95.7488646494962
160,0.5,2,0.42101638289533005,92.3626212632528
160,0.5,3,0.41396170917398967,91.23387346783835
160,0.5,4,0.4104343723133195,90.66949957013111
160,0.5,5,0.4083179701969174,90.33087523150678
160,0.5,6,0.4069070354526493,90.10512567242388
160,0.5,7,0.40589922492102926,89.94387598736468
160,0.5,8,0.40514336702231424,89.82293872357027
160,0.5,9,0.40455547754553584,89.72887640728574
160,0.5,10,0.40408516596411315,89.6536265542581
160,0.5,11,0.40370036557931277,89.59205849269004
160,0.5,12,0.4033796985919791,89.54075177471665
160,1.0,1,0.40095096695334687,89.15215471253549
160,1.0,2,0.3797869457893257,85.76591132629211
160,1.0,3,0.3727322720679853,84.63716353087764
160,1.0,4,0.3692049352073151,84.07278963317042
160,1.0,5,0.36708853309091294,83.73416529454607
160,1.0,6,0.3656775983466449,83.50841573546319
160,1.0,7,0.36466978781502485,83.34716605040398
160,1.0,8,0.3639139299163098,83.22622878660957
160,1.0,9,0.36332604043953143,83.13216647032503
160,1.0,10,0.36285572885810874,83.05691661729739
160,1.0,11,0.36247092847330836,82.99534855572934
160,1.0,12,0.36215026148597473,82.94404183775596
160,1.5,1,0.3808979305400467,85.94366888640748
160,1.5,2,0.35973390937602556,82.55742550016409
160,1.5,3,0.3526792356546852,81.42867770474963
160,1.5,4,0.349151898794015,80.8643038070424
160,1.5,5,0.3470354966776128,80.52567946841805
160,1.5,6,0.3456245619333448,80.29992990933516
160,1.5,7,0.3446167514017247,80.13868022427596
160,1.5,8,0.34386089350300963,80.01774296048154
160,1.5,9,0.3432730040262313,79.923680644197
160,1.5,10,0.3428026924448086,79.84843079116938
160,1.5,11,0.3424178920600082,79.78686272960132
160,1.5,12,0.3420972250726746,79.73555601162793
160,2.0,1,0.36822714103628273,83.91634256580524
160,2.0,2,0.34706311987226157,80.53009917956186
160,2.0,3,0.3400084461509212,79.40135138414739
160,2.0,4,0.336481109290251,78.83697748644016
160,2.0,5,0.3343647071738488,78.4983531478158
160,2.0,6,0.3329537724295808,78.27260358873292
160,2.0,7,0.3319459618979607,78.11135390367372
160,2.0,8,0.33119010399924564,77.9904166398793
160,2.0,9,0.3306022145224673,77.89635432359476
160,2.0,10,0.3301319029410446,77.82110447056714
160,2.0,11,0.32974710255624423,77.75953640899908
160,2.0,12,0.3294264355689106,77.70822969102569
160,2.5,1,0.3592024124732587,82.4723859957214
160,2.5,2,0.3380383913092375,79.086142609478
160,2.5,3,0.33098371758789713,77.95739481406355
160,2.5,4,0.32745638072722694,77.3930209163563
160,2.5,5,0.32533997861082475,77.05439657773196
160,2.5,6,0.3239290438665567,76.82864701864906
160,2.5,7,0.32292123333493666,76.66739733358986
160,2.5,8,0.3221653754362216,76.54646006979546
160,2.5,9,0.32157748595944324,76.45239775351092
160,2.5,10,0.32110717437802055,76.3771479004833
160,2.5,11,0.3207223739932202,76.31557983891523
160,2.5,12,0.3204017070058865,76.26427312094184
160,3.0,1,0.3523110354874681,81.3697656779949
160,3.0,2,0.33114701432344695,77.98352229175151
160,3.0,3,0.32409234060210657,76.85477449633706
160,3.0,4,0.32056500374143637,76.29040059862982
160,3.0,5,0.3184486016250343,75.95177626000549
160,3.0,6,0.3170376668807662,75.72602670092259
160,3.0,7,0.31602985634914615,75.56477701586338
160,3.0,8,0.3152739984504311,75.44383975206898
160,3.0,9,0.31468610897365273,75.34977743578443
160,3.0,10,0.31421579739223005,75.2745275827568
160,3.0,11,0.31383099700742967,75.21295952118875
160,3.0,12,0.313510330020096,75.16165280321536
160,3.5,1,0.3468024549630359,80.48839279408574
160,3.5,2,0.32563843379901475,77.10214940784236
160,3.5,3,0.31858376007767436,75.97340161242789
160,3.5,4,0.31505642321700417,75.40902771472066
160,3.5,5,0.31294002110060204,75.07040337609632
160,3.5,6,0.311529086356334,74.84465381701344
160,3.5,7,0.3105212758247139,74.68340413195422
160,3.5,8,0.3097654179259989,74.56246686815982
160,3.5,9,0.30917752844922053,74.46840455187528
160,3.5,10,0.3087072168677978,74.39315469884764
160,3.5,11,0.3083224164829974,74.33158663727959
160,3.5,12,0.3080017494956638,74.2802799193062
160,4.0,1,0.3422542231936968,79.76067571099149
160,4.0,2,0.32109020202967564,76.3744323247481
160,4.0,3,0.31403552830833525,75.24568452933364
160,4.0,4,0.31050819144766506,74.68131063162642
160,4.0,5,0.308391789331263,74.34268629300207
160,4.0,6,0.30698085458699487,74.11693673391918
160,4.0,7,0.30597304405537484,73.95568704885997
160,4.0,8,0.30521718615665977,73.83474978506555
160,4.0,9,0.3046292966798814,73.74068746878103
160,4.0,10,0.30415898509845873,73.6654376157534
160,4.0,11,0.30377418471365836,73.60386955418534
160,4.0,12,0.3034535177263247,73.55256283621195
160,4.5,1,0.3384070366053427,79.14512585685483
160,4.5,2,0.31724301544132155,75.75888247061144
160,4.5,3,0.31018834171998116,74.63013467519698
160,4.5,4,0.30666100485931097,74.06576077748976
160,4.5,5,0.30454460274290884,73.72713643886541
160,4.5,6,0.3031336679986408,73.50138687978253
160,4.5,7,0.3021258574670207,73.34013719472331
160,4.5,8,0.3013699995683057,73.21919993092891
160,4.5,9,0.30078211009152733,73.12513761464437
160,4.5,10,0.3003117985101046,73.04988776161673
160,4.5,11,0.2999269981253042,72.98831970004868
160,4.5,12,0.2996063311379706,72.93701298207529
160,5.0,1,0.33509129138636085,78.61460662181773
160,5.0,2,0.3139272702223397,75.22836323557435
160,5.0,3,0.3068725965009993,74.09961544015988
160,5.0,4,0.3033452596403291,73.53524154245265
160,5.0,5,0.30122885752392703,73.19661720382832
160,5.0,6,0.2998179227796589,72.97086764474543
160,5.0,7,0.2988101122480389,72.80961795968622
160,5.0,8,0.29805425434932387,72.68868069589182
160,5.0,9,0.29746636487254546,72.59461837960728
160,5.0,10,0.2969960532911228,72.51936852657964
160,5.0,11,0.2966112529063224,72.45780046501159
160,5.0,12,0.2962905859189887,72.4064937470382
160,5.5,1,0.3321905202246628,78.15048323594604
160,5.5,2,0.3110264990606416,74.76423984970266
160,5.5,3,0.3039718253393012,73.63549205428819
160,5.5,4,0.30044448847863103,73.07111815658097
160,5.5,5,0.2983280863622289,72.73249381795662
160,5.5,6,0.29691715161796084,72.50674425887374
160,5.5,7,0.29590934108634076,72.34549457381452
160,5.5,8,0.2951534831876257,72.22455731002012
160,5.5,9,0.29456559371084734,72.13049499373557
160,5.5,10,0.29409528212942465,72.05524514070794
160,5.5,11,0.2937104817446243,71.99367707913989
160,5.5,12,0.29338981475729065,71.9423703611665
160,6.0,1,0.3296216018479842,77.73945629567748
160,6.0,2,0.30845758068396306,74.35321290943409
160,6.0,3,0.3014029069626227,73.22446511401964
160,6.0,4,0.2978755701019525,72.6600912163124
160,6.0,5,0.29575916798555035,72.32146687768805
160,6.0,6,0.2943482332412823,72.09571731860517
160,6.0,7,0.2933404227096622,71.93446763354595
160,6.0,8,0.2925845648109472,71.81353036975155
160,6.0,9,0.29199667533416884,71.71946805346701
160,6.0,10,0.2915263637527461,71.64421820043938
160,6.0,11,0.2911415633679457,71.58265013887132
160,6.0,12,0.2908208963806121,71.53134342089794
160,6.5,1,0.3273233272506808,77.37173236010892
160,6.5,2,0.30615930608665964,73.98548897386554
160,6.5,3,0.29910463236531926,72.85674117845107
160,6.5,4,0.29557729550464906,72.29236728074385
160,6.5,5,0.293460893388247,71.95374294211952
160,6.5,6,0.29204995864397887,71.72799338303662
160,6.5,7,0.29104214811235884,71.56674369797742
160,6.5,8,0.29028629021364377,71.445806434183
160,6.5,9,0.2896984007368654,71.35174411789848
160,6.5,10,0.28922808915544274,71.27649426487083
160,6.5,11,0.28884328877064236,71.21492620330278
160,6.5,12,0.2885226217833087,71.16361948532939
160,7.0,1,0.3252494385883166,77.03991017413065
160,7.0,2,0.30408541742429546,73.65366678788727
160,7.0,3,0.29703074370295507,72.5249189924728
160,7.0,4,0.2935034068422849,71.96054509476558
160,7.0,5,0.29138700472588275,71.62192075614124
160,7.0,6,0.2899760699816147,71.39617119705835
160,7.0,7,0.2889682594499946,71.23492151199913
160,7.0,8,0.2882124015512796,71.11398424820473
160,7.0,9,0.28762451207450124,71.0199219319202
160,7.0,10,0.2871542004930785,70.94467207889255
160,7.0,11,0.2867694001082781,70.8831040173245
160,7.0,12,0.2864487331209445,70.83179729935111
160,7.5,1,0.3233642045508573,76.73827272813716
160,7.5,2,0.30220018338683613,73.35202934189378
160,7.5,3,0.29514550966549574,72.22328154647931
160,7.5,4,0.29161817280482555,71.65890764877209
160,7.5,5,0.2895017706884234,71.32028331014774
160,7.5,6,0.28809083594415535,71.09453375106486
160,7.5,7,0.2870830254125353,70.93328406600564
160,7.5,8,0.28632716751382026,70.81234680221124
160,7.5,9,0.2857392780370419,70.7182844859267
160,7.5,10,0.28526896645561917,70.64303463289906
160,7.5,11,0.2848841660708188,70.581466571331
160,7.5,12,0.28456349908348516,70.53015985335762
160,8.0,1,0.3216395046406946,76.46232074251114
160,8.0,2,0.3004754834766734,73.07607735626775
160,8.0,3,0.293420809755333,71.94732956085329
160,8.0,4,0.28989347289466283,71.38295566314605
160,8.0,5,0.28777707077826076,71.04433132452172
160,8.0,6,0.28636613603399264,70.81858176543882
160,8.0,7,0.2853583255023726,70.65733208037962
160,8.0,8,0.28460246760365754,70.53639481658522
160,8.0,9,0.2840145781268792,70.44233250030067
160,8.0,10,0.2835442665454565,70.36708264727304
160,8.0,11,0.2831594661606561,70.30551458570498
160,8.0,12,0.28283879917332244,70.2542078677316
160,8.5,1,0.320052847910362,76.20845566565791
160,8.5,2,0.2988888267463408,72.82221227941453
160,8.5,3,0.29183415302500043,71.69346448400006
160,8.5,4,0.28830681616433024,71.12909058629285
160,8.5,5,0.2861904140479281,70.79046624766849
160,8.5,6,0.28477947930366004,70.5647166885856
160,8.5,7,0.28377166877203996,70.4034670035264
160,8.5,8,0.28301581087332495,70.28252973973198
160,8.5,9,0.2824279213965466,70.18846742344746
160,8.5,10,0.28195760981512386,70.11321757041982
160,8.5,11,0.2815728094303235,70.05164950885175
160,8.5,12,0.28125214244298985,70.00034279087838
160,9.0,1,0.3185859906219589,75.97375849951342
160,9.0,2,0.29742196945793775,72.58751511327004
160,9.0,3,0.29036729573659736,71.45876731785557
160,9.0,4,0.28683995887592717,70.89439342014835
160,9.0,5,0.2847235567595251,70.55576908152402
160,9.0,6,0.283312622015257,70.33001952244112
160,9.0,7,0.28230481148363695,70.16876983738192
160,9.0,8,0.28154895358492193,70.04783257358751
160,9.0,9,0.28096106410814353,69.95377025730296
160,9.0,10,0.28049075252672084,69.87852040427533
160,9.0,11,0.28010595214192047,69.81695234270728
160,9.0,12,0.2797852851545868,69.76564562473388
160,9.5,1,0.3172239493317837,75.7558318930854
160,9.5,2,0.29605992816776255,72.369588506842
160,9.5,3,0.28900525444642217,71.24084071142755
160,9.5,4,0.285477917585752,70.67646681372031
160,9.5,5,0.28336151546934985,70.33784247509598
160,9.5,6,0.2819505807250818,70.11209291601308
160,9.5,7,0.2809427701934617,69.95084323095386
160,9.5,8,0.2801869122947467,69.82990596715948
160,9.5,9,0.27959902281796833,69.73584365087493
160,9.5,10,0.2791287112365456,69.6605937978473
160,9.5,11,0.2787439108517452,69.59902573627923
160,9.5,12,0.2784232438644116,69.54771901830586
160,10.0,1,0.3159542818976238,75.55268510361981
160,10.0,2,0.29479026073360265,72.16644171737641
160,10.0,3,0.28773558701226226,71.03769392196196
160,10.0,4,0.28420825015159207,70.47332002425473
160,10.0,5,0.28209184803518994,70.13469568563039
160,10.0,6,0.2806809132909219,69.9089461265475
160,10.0,7,0.2796731027593018,69.74769644148829
160,10.0,8,0.2789172448605868,69.62675917769388
160,10.0,9,0.27832935538380843,69.53269686140935
160,10.0,10,0.2778590438023857,69.4574470083817
160,10.0,11,0.2774742434175853,69.39587894681365
160,10.0,12,0.2771535764302517,69.34457222884026
160,10.5,1,0.3147665542096756,75.3626486735481
160,10.5,2,0.2936025330456544,71.97640528730471
160,10.5,3,0.28654785932431404,70.84765749189025
160,10.5,4,0.28302052246364384,70.28328359418302
160,10.5,5,0.2809041203472417,69.94465925555868
160,10.5,6,0.27949318560297365,69.71890969647578
160,10.5,7,0.27848537507135357,69.55766001141657
160,10.5,8,0.2777295171726385,69.43672274762216
160,10.5,9,0.27714162769586015,69.34266043133762
160,10.5,10,0.27667131611443746,69.26741057830999
160,10.5,11,0.2762865157296371,69.20584251674194
160,10.5,12,0.27596584874230345,69.15453579876855
160,11.0,1,0.3136519383008245,75.18431012813193
160,11.0,2,0.29248791713680333,71.79806674188853
160,11.0,3,0.28543324341546294,70.66931894647408
160,11.0,4,0.28190590655479275,70.10494504876684
160,11.0,5,0.2797895044383907,69.76632071014251
160,11.0,6,0.27837856969412256,69.54057115105961
160,11.0,7,0.27737075916250253,69.3793214660004
160,11.0,8,0.27661490126378746,69.258384202206
160,11.0,9,0.2760270117870091,69.16432188592145
160,11.0,10,0.2755567002055864,69.08907203289382
160,11.0,11,0.27517189982078605,69.02750397132577
160,11.0,12,0.27485123283345236,68.97619725335238
160,11.5,1,0.3126029050931567,75.01646481490508
160,11.5,2,0.29143888392913553,71.63022142866168
160,11.5,3,0.28438421020779514,70.50147363324723
160,11.5,4,0.28085687334712495,69.93709973553999
160,11.5,5,0.2787404712307228,69.59847539691566
160,11.5,6,0.27732953648645475,69.37272583783276
160,11.5,7,0.2763217259548347,69.21147615277354
160,11.5,8,0.27556586805611966,69.09053888897915
160,11.5,9,0.27497797857934125,68.9964765726946
160,11.5,10,0.27450766699791856,68.92122671966698
160,11.5,11,0.2741228666131182,68.85965865809891
160,11.5,12,0.27380219962578456,68.80835194012553
160,12.0,1,0.31161298643404456,74.85807782944713
160,12.0,2,0.2904489652700234,71.47183444320375
160,12.0,3,0.283394291548683,70.34308664778928
160,12.0,4,0.2798669546880128,69.77871275008205
160,12.0,5,0.2777505525716107,69.44008841145771
160,12.0,6,0.2763396178273426,69.21433885237482
160,12.0,7,0.27533180729572254,69.0530891673156
160,12.0,8,0.27457594939700747,68.9321519035212
160,12.0,9,0.2739880599202291,68.83808958723665
160,12.0,10,0.27351774833880643,68.76283973420902
160,12.0,11,0.27313294795400606,68.70127167264097
160,12.0,12,0.2728122809666724,68.64996495466758
160,12.5,1,0.31067658861745606,74.70825417879297
160,12.5,2,0.2895125674534349,71.32201079254958
160,12.5,3,0.2824578937320945,70.19326299713512
160,12.5,4,0.2789305568714243,69.6288890994279
160,12.5,5,0.27681415475502225,69.29026476080355
160,12.5,6,0.2754032200107541,69.06451520172067
160,12.5,7,0.2743954094791341,68.90326551666146
160,12.5,8,0.273639551580419,68.78232825286705
160,12.5,9,0.2730516621036407,68.68826593658251
160,12.5,10,0.272581350522218,68.61301608355488
160,12.5,11,0.2721965501374176,68.55144802198681
160,12.5,12,0.27187588315008393,68.50014130401343
